block_number,block_time,tx_hash,tx_index,from_addr,to_addr,mev_bot_label,base_fees,priority_fees,cb_transfer,mev_value,volume,token_bought_amount,token_sold_amount,token_bought_contract,token_sold_contract,token_bought_symbol,token_sold_symbol,pair,multi_trade,builder_label
17869032,2023-08-08 08:32:35.000 UTC,0x2c2d216aa0f8c536f3458837b5dfe2b571876ff56f4764b35f1cf4850070329d,1,0xa1889cb28ddd0a67deff8ce9c409b6a9a091860e,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.003467382708092225,0.00936517157081225,0,0.00936517157081225,7051.471723639478,3.8546534398414063,12322.266,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,ETH,BNT,BNT-WETH,0,Flashbots
17872816,2023-08-08 21:15:35.000 UTC,0x47386bc58424182bbe7e528b6ce4138cb72db8242c75afb8415de4d556f84744,3,0x26bce6ecb5b10138e4bf14ac0ffcc8727fef3b2e,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00288730021203626,0,0.002462197759314645,0.002462197759314645,28159.87530363582,15.100343353961886,28183.439277347374,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,ETH,DAI,DAI-WETH,0,beaverbuild
17870319,2023-08-08 12:51:35.000 UTC,0x55f4dae0d2b44d7a4e02cd604f723ff3f2252cfd7f31abac7975fa427562938a,4,0x24f7ef98522dd61d529464f67bb3ffe96ea8afc2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0032835988363045976,0.0029329176321660666,0,0.0029329176321660666,165863.1904140993,90.07841679561365,165987.574123,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,builder0x69
17872452,2023-08-08 20:02:23.000 UTC,0x1d1dee12b63f9c8b7f3bff3bd459c5fb8d1520d1e16be786d4aab6daa7a85a5e,16,0x042523db4f3effc33d2742022b2490258494f8b3,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003148541280098355,0,0.000276525847960016,0.000276525847960016,21968.204243873177,21970.555093268154,11.824425040170992,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DAI,ETH,DAI-WETH,0,beaverbuild
17870189,2023-08-08 12:25:35.000 UTC,0xf75c25ae4471bb93efba1bf745ed93b5fd98eb698ba3e4d24c9f363d75ac10c0,7,0x431b5a84acc1297eda88259f300262f1bc3a74f3,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00212416865539689,0,0.000852491420724812,0.000852491420724812,21892.19779301152,11.917753325101266,21881.477702335113,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,ETH,DAI,DAI-WETH,0,beaverbuild
17871182,2023-08-08 15:45:35.000 UTC,0xcab40f2f40d7417b2af2d2e0df49ce90f6872aaf06d58f017ceb08394166b2ba,10,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.003350262428955561,0,0.003177116531183486,0.003177116531183486,6226.482144128474,10220.020863118223,3.3715160598273077,0xd533a949740bb3306d119cc777fa900ba034cd52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CRV,ETH,CRV-WETH,0,beaverbuild
17872882,2023-08-08 21:28:47.000 UTC,0xf1f998605dfa3903e0fa961666dd608b0ba9abcdfe9cc018642d8945cda30b1a,41,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.005418827882317331,0,0.000521294798247437,0.000521294798247437,8870.521524477997,8860.217092,0.29480474,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,USDC,WBTC,USDC-WBTC,0,beaverbuild
17868587,2023-08-08 07:02:59.000 UTC,0xc43b13dea0b9e9817ed1dafcdc7cbd33cb046642b4c20336e3da8738cc76cd5f,27,0x99b2c5d50086b02f83e791633c5660fbb8344653,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,,0.0060451849775332335,0.000997595,0,0.000997595,5002.605,4.05746265565354,5000,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x6b175474e89094c44da98b954eedeac495271d0f,MKR,DAI,DAI-MKR,0,Flashbots
17873134,2023-08-08 22:19:35.000 UTC,0x160498c5ff8a7bc9108eb9729bfda4fc819496a085dcf49fb1ff0aafb1d3e951,84,0xb18ccf69940177f3ec62920ddb2a08ef7cb16e8f,0xd249942f6d417cbfdcb792b1229353b66c790726,Jinx,0.0030844771374509737,0.00023282666482171599,0,0.00023282666482171599,13856.219957270569,11603826002.423643,7.462017317718007,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PEPE,ETH,PEPE-WETH,0,rsync-builder
17870577,2023-08-08 13:43:23.000 UTC,0xdb00899450237d40af1e90bc919e2e038f14c6bad43b53b1b7a875a2960a6e06,10,0x00000000000a33e9749fb3d57b98a5f4c1fbfe5c,0xf5bf5dcdaa83fd358b5a4eced76f3b947542175a,,0.0027635736336121316,0,0.000874527845394099,0.000874527845394099,2101.3565253508127,1.14512845788147,10963.93474171,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xae12c5930881c53715b369cec7606b70d8eb229f,ETH,C98,C98-WETH,0,rsync-builder
17867889,2023-08-08 04:41:59.000 UTC,0x6bc1c16fe2f62e12f4abfe5279c898a787e19f7fd611767939f0a5106bb2bca1,12,0x4066e9bd5618373d2da7a1cb7bba03ef800875ee,0x6719c6ebf80d6499ca9ce170cda72beb3f1d1a54,,0.0019187662587077609,0,0,0,402.9314278503806,69.2356965003376,0.21996835184023136,0x58b6a8a3302369daec383334672404ee733ab239,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LPT,ETH,LPT-WETH,0,eth-builder
17871953,2023-08-08 18:20:59.000 UTC,0x82f187dc241138dd2b163ad334a006da565a872c217ad40361d9c8fad1e86695,23,0x30dc5db434943d4d701c2e1dbf6c17392d6be8a1,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.006898012608005078,0.00226512684910113,0,0.00226512684910113,84889.08602207729,45.671951461032506,85300.832416,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,rsync-builder
17872094,2023-08-08 18:49:47.000 UTC,0x7cb1c326ce9d843cbb5c4f409c176da10792702be034c434fa8aa42edd2c136f,1,0x089119c235cc865f1ef83271457b1a381e659875,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.005384108569721448,0.009357026304170034,0,0.009357026304170034,214150.463648829,214268.31122,115.52734097078937,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,Flashbots
17872265,2023-08-08 19:24:35.000 UTC,0xae924a8286eaef94f63a24df44f56c1c7685999a765fecd62fda322e8a5c5a2e,0,0xd985c35f566c9de55df16ade36852b0c40f4bf59,0x0000cd00001700b10049dfc947103e00e1c62683,,0.008698545785694765,0,0,0,12001.371952634241,39732.157905927284,6.455578301319607,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GLM,ETH,GLM-WETH,0,beaverbuild
17871944,2023-08-08 18:19:11.000 UTC,0x9738cbbfa7d4597d6ad3ed76ec5e4cd5d9bd7ea6c9353f1f05f77eb74057c5d1,29,0x30dc5db434943d4d701c2e1dbf6c17392d6be8a1,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.005435456704701809,0.016572232072113013,0,0.016572232072113013,126892.43815857505,68.40157088182106,127517.151116,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,rsync-builder
17872815,2023-08-08 21:15:23.000 UTC,0xc4a65256578ea322b3a2d54764473c351c0f8dddae222518b3726e505f8cc740,0,0x089119c235cc865f1ef83271457b1a381e659875,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.0038441722187921444,0.02516259090753429,0,0.02516259090753429,249193.63074366905,133.62663524877019,249360.057812,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,rsync-builder
17870479,2023-08-08 13:23:35.000 UTC,0xc2919487d73c6c7eb8c6305c8925cf151aab51a6269b83de20d39c4db1334793,67,0xcb068d488e1a08e445698be2fb3476661491fdd5,0xf06434725b19cbaab053cb0b28f33818dca8630f,,0.00308641816002904,0.000117289199888296,0,0.000117289199888296,7634.283388460502,7632.077718,4.138,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,Flashbots
17871477,2023-08-08 16:45:11.000 UTC,0x1dbf581ec034bf4330074fbdf72c1d9b8c41b74de9b6ae20cb6d2c9bb5b1d03f,94,0xcb068d488e1a08e445698be2fb3476661491fdd5,0xf06434725b19cbaab053cb0b28f33818dca8630f,,0.003267839011359295,0.000132929499879155,0,0.000132929499879155,46436.6763,25.11,46504.701371,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,rsync-builder
17867362,2023-08-08 02:55:23.000 UTC,0x465b478fee9dc470b2e08bf4616ffe845a2001cbd78ce48002f80df923ae6574,5,0xe6fa3087027d63b042bc9b64ce34bd7f8bb54540,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.005085002279856791,0.000358532,0.00181128820487074,0.00216982020487074,10024.492650389613,5.481459235777348,5392.277709999999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5a98fcbea516cf06857215779fd812ca3bef1b32,ETH,LDO,LDO-WETH,0,beaverbuild
17868962,2023-08-08 08:18:35.000 UTC,0x5f742aa91400b90a9033dfa88e9cbbed0a5a7fa492f0c70802de5a6a7c438921,9,0x3158de883bbc058734aba1b877ffd3c755938903,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.0034862741231805982,0.00018807400000000002,0.002167670933459883,0.002355744933459883,15063.574917344955,8.232136468751513,26197.41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,ETH,BNT,BNT-WETH,0,Flashbots
17868063,2023-08-08 05:17:23.000 UTC,0xd2b9e3f6a453dd68f90a3eba12979a2d18981ac04575470d3160bb83bd01e7d8,3,0xccfb4b91ff5d1a2319c96ab6b59be4cdefb8437d,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.005905431103461945,0.000329835,0.000863997067941231,0.001193832067941231,9988.931533035518,15546.998925472626,9981.02656,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,STG,USDC,STG-USDC,0,rsync-builder
17869335,2023-08-08 09:33:23.000 UTC,0x95e6c1cd5f8fd6d0c24b5b5e842374f0656a32ab174fd72b55b4890ff2c4990d,13,0x0d0b3f21d7c90d0b957aa6acbc993621311208e4,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.0017497871020867501,0,0.000339851359988247,0.000339851359988247,468.5293681541819,0.2560941493693329,83.95549,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,beaverbuild
17870773,2023-08-08 14:22:47.000 UTC,0x1c44879c2f6c18a90ab8b72fa57bc993426b46a78f076b4520cf52c1cfd97150,11,0x0d0b3f21d7c90d0b957aa6acbc993621311208e4,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.00296249675736802,0.00050641254355344,0,0.00050641254355344,464.2357031019162,0.25286684011673694,93.08635000000001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,builder0x69
17872340,2023-08-08 19:39:35.000 UTC,0xe8434dbe2890ec51bb45bae2a7ba616f00be4e8d2eaf8855702cde495d83e7eb,12,0xf0475a1f184f062d1eee88f0d79ec4eb2795d4f0,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.002901644488926961,0,0.000375544635110868,0.000375544635110868,2122.597428733852,1.1420717380397902,7054.337299999999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,ETH,GLM,GLM-WETH,0,rsync-builder
17872943,2023-08-08 21:41:11.000 UTC,0x079b4cd7a5a03c60d32d7f49e4e5695ad0401b61a315ca01a3161dab1926d336,8,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0xe4000004000bd8006e00720000d27d1fa000d43e,,0.006258787965405176,0.00007984723820655799,0,0.00007984723820655799,149.108,785.012192942084,0.08,0x18aaa7115705e8be94bffebde57af9bfc265b998,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AUDIO,ETH,AUDIO-WETH,0,builder0x69
17866871,2023-08-08 01:16:47.000 UTC,0x153d09d4ed111c8bb7a894501f9cc8cf4d09cc0d011e09ba6a8bea87be800182,15,0x0d0b3f21d7c90d0b957aa6acbc993621311208e4,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.0014973923491142,0,0.000394575630016631,0.000394575630016631,2487.164970399064,1.3587427248436559,12987.28669999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,ETH,AUDIO,AUDIO-WETH,0,beaverbuild
17868193,2023-08-08 05:43:47.000 UTC,0x40ebc4b2dbe2192191f4bb730835fd1b86c827235680c630b934fc61a83f7a94,105,0x04ac100ef43e3c8eb3a2fe3c8c5b6cc8b737cf18,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.004759305042290006,0,0.000809783490028961,0.000809783490028961,5025.3675720819865,2.741144472065274,26507.5529,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,ETH,AUDIO,AUDIO-WETH,0,beaverbuild
17870328,2023-08-08 12:53:23.000 UTC,0x402ad882a6297193d68b674e1174714c83fef90505bb39be38bd77d2afa5c03c,38,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0xe4000004000bd8006e00720000d27d1fa000d43e,,0.009043981706974026,0.000010180230712626,0,0.000010180230712626,64108.52309098474,64091.218462,64020.582968,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDT,USDC,USDC-USDT,0,beaverbuild
17866790,2023-08-08 01:00:35.000 UTC,0xd5f50c11b477e024cce56b4cd4d48d4a3a09124bc3a90ba181a009053d6b5f73,5,0x04ac100ef43e3c8eb3a2fe3c8c5b6cc8b737cf18,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.0015157137881698021,0.000356399378786256,0,0.000356399378786256,5141.881220884724,2.8071480861515874,26507.5529,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,ETH,AUDIO,AUDIO-WETH,0,rsync-builder
17871757,2023-08-08 17:41:35.000 UTC,0x4ff864b68d694e8b35b16f903f4db8cc9501d67d2d156550102d117a5c70ed68,3,0x76f6a90c1e32bd2daac720bc932a1fa0b02e2946,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.004200622922495596,0,0.002590861619999629,0.002590861619999629,11946.945602165488,6.462769045518987,380.8633,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d438f3b5175bebc262bf23753c1e53d03432bde,ETH,WNXM,WETH-wNXM,0,Flashbots
17870660,2023-08-08 14:00:11.000 UTC,0x214414e8351ca4c68a12426f0f24669af6709a96673b4e22fe604b870a125b7a,26,0x7ef074691fc5841a7954451cf00571b74f01782f,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.003013715876444973,0,0.00047055525004474,0.00047055525004474,1033.5863005114165,0.5628727259669964,204.33742927,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,builder0x69
17868311,2023-08-08 06:07:35.000 UTC,0xd826e7862465d1527173304a9d759cf2e2ebb25c17c31e3f25097bc55a8c3d07,12,0xf0475a1f184f062d1eee88f0d79ec4eb2795d4f0,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.003580357191915288,0,0.000279749900019223,0.000279749900019223,1231.8837876350055,0.6717985873638719,226.2736,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,Titan
17867187,2023-08-08 02:20:23.000 UTC,0xef67f3cae2d6ad62f71607be2f605d88f6ee7c923b0c151e85043917812cc49e,3,0x76f6a90c1e32bd2daac720bc932a1fa0b02e2946,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.001404033648555161,0,0.003519867539988915,0.003519867539988915,855.7391938467108,0.4683643813334451,157.976,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,Flashbots
17868137,2023-08-08 05:32:23.000 UTC,0xd717a86d04b4c055219d8e51c227671b2f05d9d3fe2576346449746692fca1db,49,0x0d0b3f21d7c90d0b957aa6acbc993621311208e4,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.0038069277739081653,0,0.000307187749987689,0.000307187749987689,485.124776253456,0.2645173262014482,83.95549,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,Titan
17870630,2023-08-08 13:54:11.000 UTC,0x75307d37cec14327db7e16136c7169ab8268d621159c5ec5e4c570ea713c784b,43,0x7ef074691fc5841a7954451cf00571b74f01782f,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.003533561435207879,0,0.000271146840010534,0.000271146840010534,907.5583257420271,0.49402490146920214,176.15273618,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,rsync-builder
17869125,2023-08-08 08:51:11.000 UTC,0x79a763e0648769b7b674f1ae361be750008d5095cccfd0b065b3ed09fb2d0f80,5,0xd43975be509ea732a3bd64f2d5fa34d355a8f911,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.0024193096325947168,0,0.001224815406262597,0.001224815406262597,400.79538348544156,0.21902105177516287,364.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0b38210ea11411557c13457d4da7dc6ea731b88a,ETH,API3,API3-WETH,0,beaverbuild
17869826,2023-08-08 11:11:59.000 UTC,0x2ef64852d61be18db952c74b55e8f9c324b1f640579ef36e540f0e813ea0dbc5,3,0xd43975be509ea732a3bd64f2d5fa34d355a8f911,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.003249661299643,0,0.00090000000002765,0.00090000000002765,12433.497523733644,12428.439149,12411.794843,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDT,USDC,USDC-USDT,0,Titan
17871698,2023-08-08 17:29:47.000 UTC,0x901ac8410de8d822277084da2bfc0e1d5051cfbb776cfcf8ed2c425ddbb3629b,10,0xf0475a1f184f062d1eee88f0d79ec4eb2795d4f0,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.00401462247722847,0.0006656942311935299,0,0.0006656942311935299,2281.03362766952,1.2321120215141195,2153.7049,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,ETH,GTC,GTC-WETH,0,Titan
17873374,2023-08-08 23:08:23.000 UTC,0x0dbe52cf161364fdbd359a946e32d1f193050d04cf306d4844eba5d09e579706,20,0x04ac100ef43e3c8eb3a2fe3c8c5b6cc8b737cf18,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.003111889230101918,0,0.000517176800033246,0.000517176800033246,4914.458273236713,2.6463505808810184,19339.22041,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,ETH,MC,MC-WETH,0,Titan
17870439,2023-08-08 13:15:35.000 UTC,0x09f77e1637d35d5805ccd2aa016fad770e65cc0c14a060bf76c108f4c0138784,26,0xf0475a1f184f062d1eee88f0d79ec4eb2795d4f0,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.00419757417149648,0,0.000570824067427943,0.000570824067427943,1277.437597209425,0.6927084990181902,240.11849999999998,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x58b6a8a3302369daec383334672404ee733ab239,ETH,LPT,LPT-WETH,0,rsync-builder
17871994,2023-08-08 18:29:11.000 UTC,0x91b2a1477f90302f42e3f800ba9c48ae02cbc592d0cc78a4d67559c98071becf,6,0x0f9f18d18c8227a276375940b39ca086fbde1604,0xe4000004000bd8006e00720000d27d1fa000d43e,,0.08821928143779982,0.0016349748899999999,0,0.0016349748899999999,168.73930316568178,0.09051712191789471,274.52790594902433,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd533a949740bb3306d119cc777fa900ba034cd52,ETH,CRV,CRV-WETH,0,builder0x69
17866520,2023-08-08 00:06:35.000 UTC,0x4c76b64110ca223049617fc4b14349ba8a087ba1110298e6b042fa45e85cb26e,1,0xd43975be509ea732a3bd64f2d5fa34d355a8f911,0x81153f0889ab398c4acb42cb58b565a5392bba95,Udyr,0.002628199914731956,0,0.00085006500971292,0.00085006500971292,2897.907777245873,1.5861824645428624,37184.78899999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8f8221afbb33998d8584a2b05749ba73c37a938a,ETH,REQ,REQ-WETH,0,lightspeedbuilder
17866577,2023-08-08 00:17:59.000 UTC,0xe534399a1d392dc906375b06f522e3c4812cb50056a4d9f5b6a7c10072ac495e,0,0x49aafc5acfa5262e995231e7a39b0616168d96b8,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.00303600243042748,0.000204422,0.03012104655890606,0.030325468558906058,49959.764259999996,78674.86183032158,27.314,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,ETH,BNT-WETH,0,builder0x69
17869633,2023-08-08 10:33:23.000 UTC,0x60c7030e69a84aa46fff83eb8cf08a63112a51aec3b431407c2799d1f5f560ee,5,0xd748e34fd7f4c673a46517f6a7b32284f1c9c453,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.002738020268365536,0.018589488646587264,0,0.018589488646587264,9995.60773519278,391.96280647437266,5.4589187329704,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RPL,ETH,RPL-WETH,0,beaverbuild
17866979,2023-08-08 01:38:23.000 UTC,0xcabac50f878bf92cede0f56778baae198d92c8c129247f43b4aeaf58e540e989,10,0x24f7ef98522dd61d529464f67bb3ffe96ea8afc2,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0016619173876761678,0.0029423710833898858,0,0.0029423710833898858,93821.19381228863,93917.647236,51.37297477073285,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,beaverbuild
17873499,2023-08-08 23:33:35.000 UTC,0x02eac1e881f1b6efe30dfa784db59ff7ad0b3870fdca8c7031dca64d58ca9e0a,5,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002317229433752124,0,0.001010997422241019,0.001010997422241019,5199.9211624790905,2.798967145268108,4407045851.240902,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,beaverbuild
17871762,2023-08-08 17:42:35.000 UTC,0x521e5190b225d60d6caf2b69c044bdbcb253858e9a5908f2e1b6f6e87498ec8f,11,0x2f61d0de31c5bb5025a6d67c09468fd228562db9,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0043858329539846405,0.006560402070661441,0,0.006560402070661441,149461.2768353719,5.03757511,80.8874285305371,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WBTC,ETH,WBTC-WETH,0,rsync-builder
17873232,2023-08-08 22:39:23.000 UTC,0xc18f7df11495283d0075aef78086f83f7003151076311cdfe034696f6ba7444f,42,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00306660016049616,0.000005131181438784,0,0.000005131181438784,65761.00286686362,65788.765726,35.44785542708141,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,ETH,USDT-WETH,0,builder0x69
17866595,2023-08-08 00:21:35.000 UTC,0x9aa6518ffb20a3381f45ce71eb200d51ba494167c0b08b47b2a3deadc2ec7b96,3,0x93f635372008b7c5d770aaa6ff313454c8dc498c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00287275081779225,0,0.00266633736637235,0.00266633736637235,11638.646010367007,6264.325165283902,6.364332629949203,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LDO,ETH,LDO-WETH,0,beaverbuild
17870037,2023-08-08 11:54:59.000 UTC,0x258a13f2bb0164837b8755174d899d781d3718e4bd4b6f42c7ae916093eb20c6,14,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002069286685349268,0,0.000084713688251371,0.000084713688251371,8822.467587346,0.3012322,8847.029632,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC,USDT,USDT-WBTC,0,beaverbuild
17870338,2023-08-08 12:55:23.000 UTC,0xa081d7d1a8f7d44ae0f2c2cdb5cf749df3723255ed341ec84506932a938a195a,3,0x26bce6ecb5b10138e4bf14ac0ffcc8727fef3b2e,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0031162363714346396,0,0.002682461402108453,0.002682461402108453,55255.74153025954,29.938688431733087,55171.847009,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
